Environment:
	Python: 3.8.10
	PyTorch: 1.9.0+cu111
	Torchvision: 0.10.0+cu111
	CUDA: 11.1
	CUDNN: 8005
	NumPy: 1.20.2
=======hyper-parameter used========
==========================================
algorithm:GCN
dataset:cora
gpu_id:0
lr:0.01
max_epoch:200
weight_decay:0.0005
n_hidden:16
n_layers:1
dropout:0.5
net:GCN
seed:0
output:./train_output_dataset_cora_net_GCN_alg_GCN_seed0/train_output_2022-04-26_net_GCN_epoch_200_alg_GCN

===========start training===========
  NumNodes: 2708
  NumEdges: 10556
  NumFeats: 1433
  NumClasses: 7
  NumTrainingSamples: 140
  NumValidationSamples: 500
  NumTestSamples: 1000
Done loading data from cached files.
D:\software\Anaconda3\envs\pytorch\lib\site-packages\dgl\data\utils.py:285: UserWarning: Property dataset.num_labels will be deprecated, please use dataset.num_classes instead.
  warnings.warn('Property {} will be deprecated, please use {} instead.'.format(old, new))
epoch 0 | loss:1.9455 | train_acc:0.1571 | val_acc:0.1260 | test_acc:0.1320
epoch 25 | loss:1.6417 | train_acc:0.8714 | val_acc:0.6100 | test_acc:0.6180
epoch 26 | loss:1.6044 | train_acc:0.8714 | val_acc:0.6120 | test_acc:0.6280
epoch 27 | loss:1.5937 | train_acc:0.8857 | val_acc:0.6200 | test_acc:0.6390
epoch 28 | loss:1.5645 | train_acc:0.8857 | val_acc:0.6260 | test_acc:0.6450
epoch 29 | loss:1.5635 | train_acc:0.8929 | val_acc:0.6260 | test_acc:0.6500
epoch 30 | loss:1.5388 | train_acc:0.8929 | val_acc:0.6320 | test_acc:0.6530
epoch 31 | loss:1.5201 | train_acc:0.9000 | val_acc:0.6400 | test_acc:0.6530
epoch 32 | loss:1.4988 | train_acc:0.9000 | val_acc:0.6420 | test_acc:0.6580
epoch 33 | loss:1.4684 | train_acc:0.9000 | val_acc:0.6480 | test_acc:0.6640
epoch 34 | loss:1.4735 | train_acc:0.9000 | val_acc:0.6540 | test_acc:0.6750
epoch 35 | loss:1.4200 | train_acc:0.9000 | val_acc:0.6520 | test_acc:0.6800
epoch 36 | loss:1.4203 | train_acc:0.9000 | val_acc:0.6480 | test_acc:0.6850
epoch 37 | loss:1.4208 | train_acc:0.9000 | val_acc:0.6500 | test_acc:0.6840
epoch 38 | loss:1.4003 | train_acc:0.9071 | val_acc:0.6520 | test_acc:0.6860
epoch 39 | loss:1.3665 | train_acc:0.9214 | val_acc:0.6620 | test_acc:0.6910
epoch 40 | loss:1.3658 | train_acc:0.9214 | val_acc:0.6660 | test_acc:0.6940
epoch 41 | loss:1.3474 | train_acc:0.9286 | val_acc:0.6720 | test_acc:0.6970
epoch 42 | loss:1.3155 | train_acc:0.9429 | val_acc:0.6780 | test_acc:0.6990
epoch 43 | loss:1.3074 | train_acc:0.9357 | val_acc:0.6860 | test_acc:0.7070
epoch 44 | loss:1.2775 | train_acc:0.9357 | val_acc:0.6900 | test_acc:0.7090
epoch 45 | loss:1.2528 | train_acc:0.9357 | val_acc:0.6980 | test_acc:0.7140
epoch 46 | loss:1.2445 | train_acc:0.9571 | val_acc:0.6920 | test_acc:0.7190
epoch 47 | loss:1.2203 | train_acc:0.9571 | val_acc:0.6880 | test_acc:0.7220
epoch 48 | loss:1.2146 | train_acc:0.9500 | val_acc:0.6960 | test_acc:0.7240
epoch 49 | loss:1.1648 | train_acc:0.9500 | val_acc:0.6940 | test_acc:0.7170
epoch 50 | loss:1.1499 | train_acc:0.9500 | val_acc:0.6960 | test_acc:0.7170
epoch 51 | loss:1.1499 | train_acc:0.9571 | val_acc:0.6920 | test_acc:0.7200
epoch 52 | loss:1.1387 | train_acc:0.9571 | val_acc:0.6980 | test_acc:0.7190
epoch 53 | loss:1.0791 | train_acc:0.9571 | val_acc:0.7000 | test_acc:0.7280
epoch 54 | loss:1.0910 | train_acc:0.9643 | val_acc:0.7040 | test_acc:0.7280
epoch 55 | loss:1.0952 | train_acc:0.9643 | val_acc:0.7020 | test_acc:0.7310
epoch 56 | loss:1.0513 | train_acc:0.9643 | val_acc:0.7140 | test_acc:0.7420
epoch 57 | loss:1.0766 | train_acc:0.9643 | val_acc:0.7180 | test_acc:0.7420
epoch 58 | loss:1.0394 | train_acc:0.9714 | val_acc:0.7180 | test_acc:0.7420
epoch 59 | loss:1.0413 | train_acc:0.9714 | val_acc:0.7160 | test_acc:0.7410
epoch 60 | loss:0.9925 | train_acc:0.9714 | val_acc:0.7140 | test_acc:0.7430
epoch 61 | loss:0.9884 | train_acc:0.9714 | val_acc:0.7160 | test_acc:0.7340
epoch 62 | loss:0.9864 | train_acc:0.9714 | val_acc:0.7220 | test_acc:0.7390
epoch 63 | loss:0.9548 | train_acc:0.9714 | val_acc:0.7280 | test_acc:0.7430
epoch 64 | loss:0.9810 | train_acc:0.9714 | val_acc:0.7340 | test_acc:0.7440
epoch 65 | loss:0.9235 | train_acc:0.9714 | val_acc:0.7380 | test_acc:0.7470
epoch 66 | loss:0.8910 | train_acc:0.9714 | val_acc:0.7400 | test_acc:0.7550
epoch 67 | loss:0.9466 | train_acc:0.9714 | val_acc:0.7400 | test_acc:0.7580
epoch 68 | loss:0.9116 | train_acc:0.9714 | val_acc:0.7420 | test_acc:0.7640
epoch 69 | loss:0.8596 | train_acc:0.9714 | val_acc:0.7420 | test_acc:0.7610
epoch 70 | loss:0.8318 | train_acc:0.9714 | val_acc:0.7480 | test_acc:0.7610
epoch 71 | loss:0.8149 | train_acc:0.9714 | val_acc:0.7500 | test_acc:0.7610
epoch 72 | loss:0.8508 | train_acc:0.9714 | val_acc:0.7480 | test_acc:0.7630
epoch 73 | loss:0.8675 | train_acc:0.9714 | val_acc:0.7460 | test_acc:0.7650
epoch 74 | loss:0.8053 | train_acc:0.9714 | val_acc:0.7460 | test_acc:0.7660
epoch 75 | loss:0.7880 | train_acc:0.9786 | val_acc:0.7500 | test_acc:0.7660
epoch 76 | loss:0.7913 | train_acc:0.9786 | val_acc:0.7500 | test_acc:0.7650
epoch 77 | loss:0.7782 | train_acc:0.9786 | val_acc:0.7560 | test_acc:0.7660
epoch 78 | loss:0.7780 | train_acc:0.9786 | val_acc:0.7560 | test_acc:0.7680
epoch 79 | loss:0.7652 | train_acc:0.9786 | val_acc:0.7600 | test_acc:0.7680
epoch 80 | loss:0.7827 | train_acc:0.9714 | val_acc:0.7600 | test_acc:0.7660
epoch 81 | loss:0.7704 | train_acc:0.9714 | val_acc:0.7600 | test_acc:0.7670
epoch 82 | loss:0.7203 | train_acc:0.9786 | val_acc:0.7640 | test_acc:0.7730
epoch 83 | loss:0.7435 | train_acc:0.9786 | val_acc:0.7640 | test_acc:0.7770
epoch 84 | loss:0.7199 | train_acc:0.9857 | val_acc:0.7640 | test_acc:0.7830
epoch 85 | loss:0.7499 | train_acc:0.9857 | val_acc:0.7680 | test_acc:0.7830
epoch 86 | loss:0.7175 | train_acc:0.9857 | val_acc:0.7660 | test_acc:0.7830
epoch 87 | loss:0.7293 | train_acc:0.9857 | val_acc:0.7680 | test_acc:0.7850
epoch 88 | loss:0.7057 | train_acc:0.9786 | val_acc:0.7680 | test_acc:0.7800
epoch 89 | loss:0.6546 | train_acc:0.9786 | val_acc:0.7640 | test_acc:0.7790
epoch 90 | loss:0.6490 | train_acc:0.9714 | val_acc:0.7640 | test_acc:0.7790
epoch 91 | loss:0.6456 | train_acc:0.9714 | val_acc:0.7680 | test_acc:0.7760
epoch 92 | loss:0.6215 | train_acc:0.9714 | val_acc:0.7680 | test_acc:0.7800
epoch 93 | loss:0.6783 | train_acc:0.9714 | val_acc:0.7660 | test_acc:0.7800
epoch 94 | loss:0.6789 | train_acc:0.9714 | val_acc:0.7720 | test_acc:0.7810
epoch 95 | loss:0.6623 | train_acc:0.9857 | val_acc:0.7740 | test_acc:0.7810
epoch 96 | loss:0.6162 | train_acc:0.9857 | val_acc:0.7740 | test_acc:0.7820
epoch 97 | loss:0.6419 | train_acc:0.9857 | val_acc:0.7720 | test_acc:0.7820
epoch 98 | loss:0.6404 | train_acc:0.9857 | val_acc:0.7700 | test_acc:0.7840
epoch 99 | loss:0.5987 | train_acc:0.9857 | val_acc:0.7700 | test_acc:0.7810
epoch 100 | loss:0.6486 | train_acc:0.9857 | val_acc:0.7680 | test_acc:0.7790
epoch 101 | loss:0.6326 | train_acc:0.9857 | val_acc:0.7660 | test_acc:0.7740
epoch 102 | loss:0.6375 | train_acc:0.9857 | val_acc:0.7680 | test_acc:0.7780
epoch 103 | loss:0.6018 | train_acc:0.9857 | val_acc:0.7680 | test_acc:0.7810
epoch 104 | loss:0.5942 | train_acc:0.9857 | val_acc:0.7700 | test_acc:0.7860
epoch 105 | loss:0.6049 | train_acc:0.9857 | val_acc:0.7700 | test_acc:0.7850
epoch 106 | loss:0.5470 | train_acc:0.9857 | val_acc:0.7700 | test_acc:0.7860
epoch 107 | loss:0.5848 | train_acc:0.9857 | val_acc:0.7700 | test_acc:0.7870
epoch 108 | loss:0.5852 | train_acc:0.9857 | val_acc:0.7680 | test_acc:0.7820
epoch 109 | loss:0.5782 | train_acc:0.9857 | val_acc:0.7680 | test_acc:0.7820
epoch 110 | loss:0.5703 | train_acc:0.9929 | val_acc:0.7680 | test_acc:0.7820
epoch 111 | loss:0.5823 | train_acc:0.9929 | val_acc:0.7700 | test_acc:0.7790
epoch 112 | loss:0.5096 | train_acc:0.9857 | val_acc:0.7660 | test_acc:0.7800
epoch 113 | loss:0.5814 | train_acc:0.9857 | val_acc:0.7680 | test_acc:0.7820
epoch 114 | loss:0.5252 | train_acc:0.9929 | val_acc:0.7680 | test_acc:0.7790
epoch 115 | loss:0.5817 | train_acc:0.9929 | val_acc:0.7680 | test_acc:0.7830
epoch 116 | loss:0.5462 | train_acc:0.9929 | val_acc:0.7720 | test_acc:0.7850
epoch 117 | loss:0.5059 | train_acc:0.9857 | val_acc:0.7700 | test_acc:0.7890
epoch 118 | loss:0.5292 | train_acc:0.9857 | val_acc:0.7700 | test_acc:0.7910
epoch 119 | loss:0.5482 | train_acc:0.9857 | val_acc:0.7700 | test_acc:0.7940
epoch 120 | loss:0.5499 | train_acc:0.9857 | val_acc:0.7700 | test_acc:0.7940
epoch 121 | loss:0.4820 | train_acc:0.9857 | val_acc:0.7700 | test_acc:0.7930
epoch 122 | loss:0.5313 | train_acc:0.9857 | val_acc:0.7700 | test_acc:0.7950
epoch 123 | loss:0.5606 | train_acc:0.9929 | val_acc:0.7720 | test_acc:0.7950
epoch 124 | loss:0.4936 | train_acc:0.9929 | val_acc:0.7720 | test_acc:0.7950
epoch 125 | loss:0.5344 | train_acc:0.9929 | val_acc:0.7720 | test_acc:0.7920
epoch 126 | loss:0.5063 | train_acc:0.9929 | val_acc:0.7720 | test_acc:0.7930
epoch 127 | loss:0.5104 | train_acc:0.9929 | val_acc:0.7720 | test_acc:0.7910
epoch 128 | loss:0.5054 | train_acc:0.9929 | val_acc:0.7740 | test_acc:0.7910
epoch 129 | loss:0.4876 | train_acc:0.9929 | val_acc:0.7780 | test_acc:0.7900
epoch 130 | loss:0.5078 | train_acc:0.9929 | val_acc:0.7780 | test_acc:0.7890
epoch 131 | loss:0.4956 | train_acc:0.9929 | val_acc:0.7780 | test_acc:0.7930
epoch 132 | loss:0.4996 | train_acc:0.9929 | val_acc:0.7800 | test_acc:0.7950
epoch 133 | loss:0.4858 | train_acc:0.9929 | val_acc:0.7780 | test_acc:0.7960
epoch 134 | loss:0.4712 | train_acc:0.9929 | val_acc:0.7760 | test_acc:0.7930
epoch 135 | loss:0.4813 | train_acc:0.9929 | val_acc:0.7740 | test_acc:0.7930
epoch 136 | loss:0.4658 | train_acc:0.9929 | val_acc:0.7760 | test_acc:0.7940
epoch 137 | loss:0.4600 | train_acc:0.9929 | val_acc:0.7780 | test_acc:0.7940
epoch 138 | loss:0.4964 | train_acc:0.9929 | val_acc:0.7760 | test_acc:0.7900
epoch 139 | loss:0.4329 | train_acc:0.9929 | val_acc:0.7800 | test_acc:0.7900
epoch 140 | loss:0.5069 | train_acc:0.9929 | val_acc:0.7800 | test_acc:0.7900
epoch 141 | loss:0.4581 | train_acc:0.9929 | val_acc:0.7740 | test_acc:0.7920
epoch 142 | loss:0.4581 | train_acc:0.9929 | val_acc:0.7760 | test_acc:0.7880
epoch 143 | loss:0.4332 | train_acc:0.9929 | val_acc:0.7740 | test_acc:0.7900
epoch 144 | loss:0.4571 | train_acc:0.9929 | val_acc:0.7720 | test_acc:0.7920
epoch 145 | loss:0.4838 | train_acc:0.9929 | val_acc:0.7720 | test_acc:0.7960
epoch 146 | loss:0.4123 | train_acc:0.9929 | val_acc:0.7720 | test_acc:0.7960
epoch 147 | loss:0.3972 | train_acc:0.9929 | val_acc:0.7740 | test_acc:0.7970
epoch 148 | loss:0.4438 | train_acc:0.9929 | val_acc:0.7740 | test_acc:0.7960
epoch 149 | loss:0.4447 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7940
epoch 150 | loss:0.4740 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7900
epoch 151 | loss:0.4378 | train_acc:1.0000 | val_acc:0.7780 | test_acc:0.7910
epoch 152 | loss:0.4489 | train_acc:1.0000 | val_acc:0.7800 | test_acc:0.7940
epoch 153 | loss:0.4159 | train_acc:0.9929 | val_acc:0.7820 | test_acc:0.7960
epoch 154 | loss:0.4405 | train_acc:0.9929 | val_acc:0.7820 | test_acc:0.7960
epoch 155 | loss:0.4492 | train_acc:0.9929 | val_acc:0.7780 | test_acc:0.7930
epoch 156 | loss:0.4597 | train_acc:0.9929 | val_acc:0.7660 | test_acc:0.7900
epoch 157 | loss:0.4361 | train_acc:0.9929 | val_acc:0.7660 | test_acc:0.7920
epoch 158 | loss:0.4346 | train_acc:0.9929 | val_acc:0.7660 | test_acc:0.7930
epoch 159 | loss:0.4305 | train_acc:0.9929 | val_acc:0.7680 | test_acc:0.7910
epoch 160 | loss:0.4725 | train_acc:0.9929 | val_acc:0.7720 | test_acc:0.7960
epoch 161 | loss:0.4362 | train_acc:0.9929 | val_acc:0.7740 | test_acc:0.7930
epoch 162 | loss:0.4390 | train_acc:1.0000 | val_acc:0.7760 | test_acc:0.7900
epoch 163 | loss:0.3910 | train_acc:1.0000 | val_acc:0.7780 | test_acc:0.7950
epoch 164 | loss:0.4358 | train_acc:1.0000 | val_acc:0.7780 | test_acc:0.7930
epoch 165 | loss:0.4151 | train_acc:1.0000 | val_acc:0.7800 | test_acc:0.7970
epoch 166 | loss:0.4483 | train_acc:1.0000 | val_acc:0.7820 | test_acc:0.7950
epoch 167 | loss:0.4339 | train_acc:0.9929 | val_acc:0.7740 | test_acc:0.7920
epoch 168 | loss:0.4361 | train_acc:0.9929 | val_acc:0.7700 | test_acc:0.7900
epoch 169 | loss:0.4047 | train_acc:0.9929 | val_acc:0.7700 | test_acc:0.7910
epoch 170 | loss:0.3912 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7920
epoch 171 | loss:0.4363 | train_acc:1.0000 | val_acc:0.7780 | test_acc:0.7940
epoch 172 | loss:0.3900 | train_acc:1.0000 | val_acc:0.7800 | test_acc:0.7920
epoch 173 | loss:0.3841 | train_acc:1.0000 | val_acc:0.7820 | test_acc:0.7950
epoch 174 | loss:0.3461 | train_acc:1.0000 | val_acc:0.7800 | test_acc:0.8000
epoch 175 | loss:0.4683 | train_acc:1.0000 | val_acc:0.7800 | test_acc:0.7990
epoch 176 | loss:0.4148 | train_acc:1.0000 | val_acc:0.7760 | test_acc:0.7930
epoch 177 | loss:0.3729 | train_acc:1.0000 | val_acc:0.7720 | test_acc:0.7910
epoch 178 | loss:0.3397 | train_acc:0.9929 | val_acc:0.7740 | test_acc:0.7900
epoch 179 | loss:0.3926 | train_acc:0.9929 | val_acc:0.7740 | test_acc:0.7920
epoch 180 | loss:0.3953 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7940
epoch 181 | loss:0.3440 | train_acc:1.0000 | val_acc:0.7760 | test_acc:0.7940
epoch 182 | loss:0.3692 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7920
epoch 183 | loss:0.3659 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7930
epoch 184 | loss:0.4066 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7930
epoch 185 | loss:0.3562 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7920
epoch 186 | loss:0.3861 | train_acc:1.0000 | val_acc:0.7780 | test_acc:0.7920
epoch 187 | loss:0.3447 | train_acc:1.0000 | val_acc:0.7780 | test_acc:0.7910
epoch 188 | loss:0.3820 | train_acc:1.0000 | val_acc:0.7780 | test_acc:0.7950
epoch 189 | loss:0.3530 | train_acc:1.0000 | val_acc:0.7760 | test_acc:0.7970
epoch 190 | loss:0.3838 | train_acc:1.0000 | val_acc:0.7760 | test_acc:0.7960
epoch 191 | loss:0.3768 | train_acc:1.0000 | val_acc:0.7760 | test_acc:0.7970
epoch 192 | loss:0.3910 | train_acc:1.0000 | val_acc:0.7760 | test_acc:0.7960
epoch 193 | loss:0.3784 | train_acc:1.0000 | val_acc:0.7760 | test_acc:0.7950
epoch 194 | loss:0.3857 | train_acc:1.0000 | val_acc:0.7760 | test_acc:0.7940
epoch 195 | loss:0.3593 | train_acc:1.0000 | val_acc:0.7740 | test_acc:0.7950
epoch 196 | loss:0.3807 | train_acc:1.0000 | val_acc:0.7760 | test_acc:0.7950
epoch 197 | loss:0.3731 | train_acc:1.0000 | val_acc:0.7780 | test_acc:0.7970
epoch 198 | loss:0.3442 | train_acc:1.0000 | val_acc:0.7820 | test_acc:0.7950
epoch 199 | loss:0.4113 | train_acc:1.0000 | val_acc:0.7800 | test_acc:0.7950

===========end training===========
Final Test accuracy 80.00%
