Environment:
	Python: 3.8.10
	PyTorch: 1.9.0+cu111
	Torchvision: 0.10.0+cu111
	CUDA: 11.1
	CUDNN: 8005
	NumPy: 1.20.2
=======hyper-parameter used========
algorithm:GCN7
dataset:cora
gpu_id:0
lr:0.01
max_epoch:400
weight_decay:0.0005
n_hidden:16
n_layers:1
dropout:0.5
net:GCN
seed:0
output:./train_output_dataset_cora_net_GCN_alg_GCN7_seed0/train_output_2022-04-26_net_GCN_epoch_400_alg_GCN7
sd_reg:0.1

  NumNodes: 2708
  NumEdges: 10556
  NumFeats: 1433
  NumClasses: 7
  NumTrainingSamples: 140
  NumValidationSamples: 500
  NumTestSamples: 1000
Done loading data from cached files.
D:\software\Anaconda3\envs\pytorch\lib\site-packages\dgl\data\utils.py:285: UserWarning: Property dataset.num_labels will be deprecated, please use dataset.num_classes instead.
  warnings.warn('Property {} will be deprecated, please use {} instead.'.format(old, new))
===========model structure===========
OrderedDict([('dropout', Dropout(p=0.5, inplace=False)), ('network_c1', GraphConv(in=1433, out=16, normalization=both, activation=<function relu at 0x0000022A25851160>)), ('network_s1', GraphConv(in=1433, out=16, normalization=both, activation=<function relu at 0x0000022A25851160>)), ('network_c3', GraphConv(in=16, out=7, normalization=both, activation=<function relu at 0x0000022A25851160>)), ('network_s3', GraphConv(in=16, out=7, normalization=both, activation=<function relu at 0x0000022A25851160>))])
===========start training===========
epoch 0 | loss:1.9808 | train_acc:0.1500 | val_acc:0.1220 | test_acc:0.1290
epoch 90 | loss:1.4075 | train_acc:0.7071 | val_acc:0.6980 | test_acc:0.6880
epoch 91 | loss:1.3912 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6870
epoch 92 | loss:1.3719 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6860
epoch 93 | loss:1.3783 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6870
epoch 94 | loss:1.3752 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6900
epoch 95 | loss:1.3854 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6910
epoch 96 | loss:1.3885 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6880
epoch 97 | loss:1.3802 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6870
epoch 98 | loss:1.3483 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6870
epoch 99 | loss:1.3714 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6870
epoch 100 | loss:1.3576 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6870
epoch 101 | loss:1.3516 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6920
epoch 102 | loss:1.3314 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6920
epoch 103 | loss:1.3561 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6880
epoch 104 | loss:1.3464 | train_acc:0.7071 | val_acc:0.7020 | test_acc:0.6880
epoch 105 | loss:1.3456 | train_acc:0.7071 | val_acc:0.7020 | test_acc:0.6880
epoch 106 | loss:1.3420 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6890
epoch 107 | loss:1.3411 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6930
epoch 108 | loss:1.3411 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6930
epoch 109 | loss:1.3477 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6890
epoch 110 | loss:1.3437 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6900
epoch 111 | loss:1.3393 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6910
epoch 112 | loss:1.3205 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6930
epoch 113 | loss:1.3372 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6920
epoch 114 | loss:1.3150 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6920
epoch 115 | loss:1.3338 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6900
epoch 116 | loss:1.3305 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6900
epoch 117 | loss:1.3202 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6890
epoch 118 | loss:1.3222 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6910
epoch 119 | loss:1.2946 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6910
epoch 120 | loss:1.3231 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6890
epoch 121 | loss:1.3202 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6910
epoch 122 | loss:1.2983 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6890
epoch 123 | loss:1.3112 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6910
epoch 124 | loss:1.2984 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6960
epoch 125 | loss:1.3137 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6960
epoch 126 | loss:1.3187 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6950
epoch 127 | loss:1.3169 | train_acc:0.7071 | val_acc:0.7020 | test_acc:0.6900
epoch 128 | loss:1.3319 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6910
epoch 129 | loss:1.3030 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6910
epoch 130 | loss:1.3098 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6930
epoch 131 | loss:1.3231 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6890
epoch 132 | loss:1.2853 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6870
epoch 133 | loss:1.2822 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6880
epoch 134 | loss:1.2960 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6850
epoch 135 | loss:1.2954 | train_acc:0.7071 | val_acc:0.7020 | test_acc:0.6860
epoch 136 | loss:1.2983 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6880
epoch 137 | loss:1.2904 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6910
epoch 138 | loss:1.2822 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6920
epoch 139 | loss:1.2876 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6940
epoch 140 | loss:1.2917 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6930
epoch 141 | loss:1.2611 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6940
epoch 142 | loss:1.2714 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6920
epoch 143 | loss:1.2751 | train_acc:0.7071 | val_acc:0.7140 | test_acc:0.6910
epoch 144 | loss:1.2785 | train_acc:0.7071 | val_acc:0.7140 | test_acc:0.6920
epoch 145 | loss:1.2483 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6850
epoch 146 | loss:1.2664 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6850
epoch 147 | loss:1.2639 | train_acc:0.7071 | val_acc:0.7000 | test_acc:0.6850
epoch 148 | loss:1.2895 | train_acc:0.7071 | val_acc:0.7020 | test_acc:0.6870
epoch 149 | loss:1.2793 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6850
epoch 150 | loss:1.2652 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6850
epoch 151 | loss:1.2726 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6880
epoch 152 | loss:1.2807 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6890
epoch 153 | loss:1.2696 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6880
epoch 154 | loss:1.2743 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6890
epoch 155 | loss:1.2532 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6890
epoch 156 | loss:1.2522 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6870
epoch 157 | loss:1.2569 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6830
epoch 158 | loss:1.2732 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6840
epoch 159 | loss:1.2653 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6830
epoch 160 | loss:1.2847 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6830
epoch 161 | loss:1.2645 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6840
epoch 162 | loss:1.2610 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6850
epoch 163 | loss:1.2545 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6860
epoch 164 | loss:1.2514 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6890
epoch 165 | loss:1.2666 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6900
epoch 166 | loss:1.2550 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6920
epoch 167 | loss:1.2499 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6930
epoch 168 | loss:1.2571 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6920
epoch 169 | loss:1.2501 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6900
epoch 170 | loss:1.2378 | train_acc:0.7071 | val_acc:0.7060 | test_acc:0.6850
epoch 171 | loss:1.2555 | train_acc:0.7143 | val_acc:0.7000 | test_acc:0.6850
epoch 172 | loss:1.2642 | train_acc:0.7143 | val_acc:0.6980 | test_acc:0.6850
epoch 173 | loss:1.2540 | train_acc:0.7143 | val_acc:0.7000 | test_acc:0.6860
epoch 174 | loss:1.2419 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6890
epoch 175 | loss:1.2687 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6880
epoch 176 | loss:1.2601 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6890
epoch 177 | loss:1.2238 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6900
epoch 178 | loss:1.2525 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6900
epoch 179 | loss:1.2321 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6900
epoch 180 | loss:1.2578 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6910
epoch 181 | loss:1.2370 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6840
epoch 182 | loss:1.2326 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6860
epoch 183 | loss:1.2508 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6860
epoch 184 | loss:1.2497 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6890
epoch 185 | loss:1.2176 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6890
epoch 186 | loss:1.2478 | train_acc:0.7071 | val_acc:0.7040 | test_acc:0.6900
epoch 187 | loss:1.2527 | train_acc:0.7071 | val_acc:0.7020 | test_acc:0.6910
epoch 188 | loss:1.2447 | train_acc:0.7071 | val_acc:0.7020 | test_acc:0.6890
epoch 189 | loss:1.2405 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6880
epoch 190 | loss:1.2392 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6930
epoch 191 | loss:1.2306 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6930
epoch 192 | loss:1.2337 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6940
epoch 193 | loss:1.2398 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6870
epoch 194 | loss:1.2429 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6880
epoch 195 | loss:1.2184 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6860
epoch 196 | loss:1.2439 | train_acc:0.7071 | val_acc:0.7100 | test_acc:0.6870
epoch 197 | loss:1.2392 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6900
epoch 198 | loss:1.2236 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6890
epoch 199 | loss:1.2317 | train_acc:0.7071 | val_acc:0.7080 | test_acc:0.6890
epoch 200 | loss:1.2206 | train_acc:0.7071 | val_acc:0.7140 | test_acc:0.6890
epoch 201 | loss:1.2368 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6900
epoch 202 | loss:1.2367 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6910
epoch 203 | loss:1.2271 | train_acc:0.7071 | val_acc:0.7140 | test_acc:0.6910
epoch 204 | loss:1.2241 | train_acc:0.7071 | val_acc:0.7140 | test_acc:0.6910
epoch 205 | loss:1.2247 | train_acc:0.7071 | val_acc:0.7140 | test_acc:0.6880
epoch 206 | loss:1.2086 | train_acc:0.7071 | val_acc:0.7140 | test_acc:0.6890
epoch 207 | loss:1.1992 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6880
epoch 208 | loss:1.2231 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6880
epoch 209 | loss:1.2169 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6930
epoch 210 | loss:1.2210 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6920
epoch 211 | loss:1.2406 | train_acc:0.7071 | val_acc:0.7140 | test_acc:0.6910
epoch 212 | loss:1.2228 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6900
epoch 213 | loss:1.2117 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6900
epoch 214 | loss:1.2435 | train_acc:0.7071 | val_acc:0.7140 | test_acc:0.6910
epoch 215 | loss:1.1990 | train_acc:0.7071 | val_acc:0.7140 | test_acc:0.6910
epoch 216 | loss:1.2266 | train_acc:0.7071 | val_acc:0.7180 | test_acc:0.6930
epoch 217 | loss:1.2136 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6910
epoch 218 | loss:1.2285 | train_acc:0.7071 | val_acc:0.7180 | test_acc:0.6920
epoch 219 | loss:1.2099 | train_acc:0.7071 | val_acc:0.7140 | test_acc:0.6910
epoch 220 | loss:1.2075 | train_acc:0.7143 | val_acc:0.7120 | test_acc:0.6900
epoch 221 | loss:1.2185 | train_acc:0.7143 | val_acc:0.7140 | test_acc:0.6890
epoch 222 | loss:1.2173 | train_acc:0.7143 | val_acc:0.7100 | test_acc:0.6870
epoch 223 | loss:1.2250 | train_acc:0.7143 | val_acc:0.7100 | test_acc:0.6880
epoch 224 | loss:1.2007 | train_acc:0.7143 | val_acc:0.7120 | test_acc:0.6880
epoch 225 | loss:1.2072 | train_acc:0.7143 | val_acc:0.7140 | test_acc:0.6890
epoch 226 | loss:1.2145 | train_acc:0.7143 | val_acc:0.7180 | test_acc:0.6910
epoch 227 | loss:1.2388 | train_acc:0.7143 | val_acc:0.7180 | test_acc:0.6920
epoch 228 | loss:1.2188 | train_acc:0.7143 | val_acc:0.7180 | test_acc:0.6920
epoch 229 | loss:1.2224 | train_acc:0.7143 | val_acc:0.7180 | test_acc:0.6890
epoch 230 | loss:1.2102 | train_acc:0.7143 | val_acc:0.7140 | test_acc:0.6900
epoch 231 | loss:1.2447 | train_acc:0.7143 | val_acc:0.7140 | test_acc:0.6910
epoch 232 | loss:1.2166 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6910
epoch 233 | loss:1.2060 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6900
epoch 234 | loss:1.1924 | train_acc:0.7143 | val_acc:0.7100 | test_acc:0.6870
epoch 235 | loss:1.1984 | train_acc:0.7071 | val_acc:0.7140 | test_acc:0.6880
epoch 236 | loss:1.1678 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6950
epoch 237 | loss:1.2077 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6930
epoch 238 | loss:1.2170 | train_acc:0.7071 | val_acc:0.7200 | test_acc:0.6910
epoch 239 | loss:1.2205 | train_acc:0.7071 | val_acc:0.7200 | test_acc:0.6930
epoch 240 | loss:1.2092 | train_acc:0.7071 | val_acc:0.7180 | test_acc:0.6910
epoch 241 | loss:1.2025 | train_acc:0.7071 | val_acc:0.7180 | test_acc:0.6920
epoch 242 | loss:1.1881 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6900
epoch 243 | loss:1.2176 | train_acc:0.7071 | val_acc:0.7140 | test_acc:0.6910
epoch 244 | loss:1.2108 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6920
epoch 245 | loss:1.2064 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6890
epoch 246 | loss:1.2003 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6910
epoch 247 | loss:1.2126 | train_acc:0.7071 | val_acc:0.7180 | test_acc:0.6890
epoch 248 | loss:1.1835 | train_acc:0.7071 | val_acc:0.7180 | test_acc:0.6870
epoch 249 | loss:1.2199 | train_acc:0.7071 | val_acc:0.7180 | test_acc:0.6910
epoch 250 | loss:1.2204 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6910
epoch 251 | loss:1.2086 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6900
epoch 252 | loss:1.2241 | train_acc:0.7071 | val_acc:0.7140 | test_acc:0.6880
epoch 253 | loss:1.2175 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6900
epoch 254 | loss:1.1904 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6900
epoch 255 | loss:1.2018 | train_acc:0.7071 | val_acc:0.7120 | test_acc:0.6900
epoch 256 | loss:1.2073 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6910
epoch 257 | loss:1.1926 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6920
epoch 258 | loss:1.2024 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6910
epoch 259 | loss:1.2166 | train_acc:0.7071 | val_acc:0.7160 | test_acc:0.6910
epoch 260 | loss:1.1872 | train_acc:0.7143 | val_acc:0.7100 | test_acc:0.6880
