Environment:
	Python: 3.8.10
	PyTorch: 1.9.0+cu111
	Torchvision: 0.10.0+cu111
	CUDA: 11.1
	CUDNN: 8005
	NumPy: 1.20.2
=======hyper-parameter used========
algorithm:GCN4
dataset:cora
gpu_id:0
lr:0.01
max_epoch:200
weight_decay:0.0005
n_hidden:16
n_layers:1
dropout:0.5
net:GCN
seed:0
output:./train_output_dataset_cora_net_GCN_alg_GCN4_seed0/train_output_2022-04-26_net_GCN_epoch_200_alg_GCN4
sd_reg:0.1

  NumNodes: 2708
  NumEdges: 10556
  NumFeats: 1433
  NumClasses: 7
  NumTrainingSamples: 140
  NumValidationSamples: 500
  NumTestSamples: 1000
Done loading data from cached files.
D:\software\Anaconda3\envs\pytorch\lib\site-packages\dgl\data\utils.py:285: UserWarning: Property dataset.num_labels will be deprecated, please use dataset.num_classes instead.
  warnings.warn('Property {} will be deprecated, please use {} instead.'.format(old, new))
===========model structure===========
OrderedDict([('dropout', Dropout(p=0.5, inplace=False)), ('network_c1', GraphConv(in=1433, out=16, normalization=both, activation=<function relu at 0x000002067FDF0040>)), ('network_s1', GraphConv(in=1433, out=16, normalization=both, activation=<function relu at 0x000002067FDF0040>)), ('network_c2', GraphConv(in=16, out=16, normalization=both, activation=<function relu at 0x000002067FDF0040>)), ('network_s2', GraphConv(in=16, out=16, normalization=both, activation=<function relu at 0x000002067FDF0040>)), ('network_c3', GraphConv(in=16, out=7, normalization=both, activation=<function relu at 0x000002067FDF0040>)), ('network_s3', GraphConv(in=16, out=7, normalization=both, activation=<function relu at 0x000002067FDF0040>))])
===========start training===========
epoch 0 | loss:1.9811 | train_acc:0.1429 | val_acc:0.1220 | test_acc:0.1300
epoch 155 | loss:0.7593 | train_acc:0.7143 | val_acc:0.5900 | test_acc:0.6090
epoch 156 | loss:0.7840 | train_acc:0.7143 | val_acc:0.5860 | test_acc:0.6040
epoch 157 | loss:0.7788 | train_acc:0.7143 | val_acc:0.5800 | test_acc:0.6050
epoch 158 | loss:0.7382 | train_acc:0.7143 | val_acc:0.5760 | test_acc:0.6070
epoch 159 | loss:0.7963 | train_acc:0.7143 | val_acc:0.5880 | test_acc:0.6120
epoch 160 | loss:0.7810 | train_acc:0.7143 | val_acc:0.5900 | test_acc:0.6100
epoch 161 | loss:0.7514 | train_acc:0.7143 | val_acc:0.5940 | test_acc:0.6140
epoch 162 | loss:0.7591 | train_acc:0.7143 | val_acc:0.5960 | test_acc:0.6160
epoch 163 | loss:0.7855 | train_acc:0.7143 | val_acc:0.5900 | test_acc:0.6150
epoch 164 | loss:0.7172 | train_acc:0.7143 | val_acc:0.5900 | test_acc:0.6110
epoch 165 | loss:0.7424 | train_acc:0.7143 | val_acc:0.5880 | test_acc:0.6080
epoch 166 | loss:0.7772 | train_acc:0.7143 | val_acc:0.5860 | test_acc:0.6080
epoch 167 | loss:0.7616 | train_acc:0.7143 | val_acc:0.5880 | test_acc:0.6090
epoch 168 | loss:0.7464 | train_acc:0.7143 | val_acc:0.5940 | test_acc:0.6180
epoch 169 | loss:0.7398 | train_acc:0.7143 | val_acc:0.5940 | test_acc:0.6140
epoch 170 | loss:0.7195 | train_acc:0.7143 | val_acc:0.5920 | test_acc:0.6150
epoch 171 | loss:0.7724 | train_acc:0.7143 | val_acc:0.5840 | test_acc:0.6090
epoch 172 | loss:0.7591 | train_acc:0.7143 | val_acc:0.5880 | test_acc:0.6040
epoch 173 | loss:0.7453 | train_acc:0.7143 | val_acc:0.5860 | test_acc:0.6020
epoch 174 | loss:0.7539 | train_acc:0.7143 | val_acc:0.5860 | test_acc:0.6100
epoch 175 | loss:0.7737 | train_acc:0.7143 | val_acc:0.5880 | test_acc:0.6140
epoch 176 | loss:0.7617 | train_acc:0.7143 | val_acc:0.5900 | test_acc:0.6140
epoch 177 | loss:0.7304 | train_acc:0.7143 | val_acc:0.5860 | test_acc:0.6170
epoch 178 | loss:0.7362 | train_acc:0.7143 | val_acc:0.5900 | test_acc:0.6140
epoch 179 | loss:0.7729 | train_acc:0.7143 | val_acc:0.5840 | test_acc:0.6060
epoch 180 | loss:0.7565 | train_acc:0.7143 | val_acc:0.5780 | test_acc:0.5960
epoch 181 | loss:0.7353 | train_acc:0.7143 | val_acc:0.5780 | test_acc:0.6010
epoch 182 | loss:0.7122 | train_acc:0.7143 | val_acc:0.5880 | test_acc:0.6100
epoch 183 | loss:0.7421 | train_acc:0.7143 | val_acc:0.5900 | test_acc:0.6120
epoch 184 | loss:0.7339 | train_acc:0.7143 | val_acc:0.5840 | test_acc:0.6070
epoch 185 | loss:0.7395 | train_acc:0.7143 | val_acc:0.5900 | test_acc:0.6090
epoch 186 | loss:0.7452 | train_acc:0.7143 | val_acc:0.5840 | test_acc:0.6030
epoch 187 | loss:0.7658 | train_acc:0.7143 | val_acc:0.5800 | test_acc:0.5960
epoch 188 | loss:0.7208 | train_acc:0.7143 | val_acc:0.5780 | test_acc:0.5950
epoch 189 | loss:0.7533 | train_acc:0.7143 | val_acc:0.5880 | test_acc:0.6020
epoch 190 | loss:0.7826 | train_acc:0.7143 | val_acc:0.5880 | test_acc:0.6050
epoch 191 | loss:0.7406 | train_acc:0.7143 | val_acc:0.5860 | test_acc:0.6120
epoch 192 | loss:0.7284 | train_acc:0.7143 | val_acc:0.5880 | test_acc:0.6170
epoch 193 | loss:0.7250 | train_acc:0.7143 | val_acc:0.5920 | test_acc:0.6150
epoch 194 | loss:0.7085 | train_acc:0.7143 | val_acc:0.5920 | test_acc:0.6150
epoch 195 | loss:0.7545 | train_acc:0.7143 | val_acc:0.5920 | test_acc:0.6060
epoch 196 | loss:0.7510 | train_acc:0.7143 | val_acc:0.5920 | test_acc:0.6040
epoch 197 | loss:0.7108 | train_acc:0.7143 | val_acc:0.5880 | test_acc:0.6080
epoch 198 | loss:0.7166 | train_acc:0.7143 | val_acc:0.5860 | test_acc:0.6080
epoch 199 | loss:0.7246 | train_acc:0.7143 | val_acc:0.5920 | test_acc:0.6120

===========end training===========
Final Test accuracy 62.10%
